Year,Month,Stations,prec,tmax,tmin,Region
2015.0,Month_2,allerton,42.17,-2.57,-14.67,southcentral
2015.0,Month_3,allerton,8.4,11.13,-2.42,southcentral
2015.0,Month_4,allerton,56.41,17.98,4.89,southcentral
2015.0,Month_5,allerton,158.76,20.76,10.65,southcentral
2015.0,Month_6,allerton,158.24,26.47,16.17,southcentral
2015.0,Month_7,allerton,325.88,27.85,17.56,southcentral
2015.0,Month_8,allerton,74.18,26.99,15.82,southcentral
2015.0,Month_9,allerton,104.14,26.61,14.6,southcentral
2016.0,Month_1,allerton,20.08,-1.28,-10.02,southcentral
2016.0,Month_10,allerton,21.6,20.07,8.23,southcentral
2016.0,Month_11,allerton,17.79,14.96,2.07,southcentral
2016.0,Month_12,allerton,26.68,1.06,-9.09,southcentral
2016.0,Month_2,allerton,36.59,4.13,-5.73,southcentral
2016.0,Month_3,allerton,44.46,13.1,0.82,southcentral
2016.0,Month_4,allerton,69.1,16.8,4.67,southcentral
2016.0,Month_5,allerton,79.76,20.95,9.41,southcentral
2016.0,Month_6,allerton,26.16,29.63,16.69,southcentral
2016.0,Month_7,allerton,142.25,28.45,17.72,southcentral
2016.0,Month_8,allerton,101.6,28.11,17.76,southcentral
2016.0,Month_9,allerton,83.31,26.32,14.31,southcentral
2017.0,Month_1,allerton,38.36,1.08,-7.28,southcentral
2017.0,Month_10,allerton,122.18,18.76,6.86,southcentral
2017.0,Month_11,allerton,7.12,9.37,-3.22,southcentral
2017.0,Month_12,allerton,12.72,2.47,-8.55,southcentral
2017.0,Month_2,allerton,5.59,10.42,-3.61,southcentral
2017.0,Month_3,allerton,62.49,11.09,-1.59,southcentral
2017.0,Month_4,allerton,165.61,16.9,5.52,southcentral
2017.0,Month_5,allerton,96.02,21.27,9.12,southcentral
2017.0,Month_6,allerton,50.3,28.59,14.98,southcentral
2017.0,Month_7,allerton,38.36,31.4,18.85,southcentral
2017.0,Month_8,allerton,122.94,27.22,14.27,southcentral
2017.0,Month_9,allerton,40.64,27.5,13.28,southcentral
2018.0,Month_1,allerton,41.4,-1.02,-11.88,southcentral
2018.0,Month_10,allerton,158.51,16.15,4.57,southcentral
2018.0,Month_11,allerton,38.11,4.11,-5.37,southcentral
2018.0,Month_12,allerton,54.12,4.22,-5.22,southcentral
2018.0,Month_2,allerton,33.79,2.0,-9.76,southcentral
2018.0,Month_3,allerton,43.19,7.53,-2.03,southcentral
2018.0,Month_4,allerton,13.47,11.59,-1.59,southcentral
2018.0,Month_5,allerton,89.92,26.99,14.43,southcentral
2018.0,Month_6,allerton,223.77,28.81,17.47,southcentral
2018.0,Month_7,allerton,46.49,29.87,17.16,southcentral
2018.0,Month_8,allerton,160.53,29.73,17.28,southcentral
2018.0,Month_9,allerton,156.47,25.43,14.07,southcentral
2019.0,Month_1,allerton,51.08,-0.9,-10.66,southcentral
2019.0,Month_10,allerton,78.23,15.22,3.46,southcentral
2019.0,Month_11,allerton,17.79,6.87,-4.33,southcentral
2019.0,Month_12,allerton,24.13,6.04,-5.05,southcentral
2019.0,Month_2,allerton,79.77,-2.66,-12.42,southcentral
2019.0,Month_3,allerton,75.96,5.67,-4.13,southcentral
2019.0,Month_4,allerton,67.32,17.2,3.97,southcentral
2019.0,Month_5,allerton,344.94,19.75,8.85,southcentral
2019.0,Month_6,allerton,153.42,26.43,15.13,southcentral
2019.0,Month_7,allerton,70.1,30.17,18.59,southcentral
2019.0,Month_8,allerton,75.95,27.24,16.24,southcentral
2019.0,Month_9,allerton,274.32,27.0,15.28,southcentral
2020.0,Month_1,allerton,52.84,0.67,-8.37,southcentral
2020.0,Month_10,allerton,57.15,15.32,3.14,southcentral
2020.0,Month_11,allerton,85.85,13.41,-0.57,southcentral
2020.0,Month_12,allerton,30.99,3.87,-6.76,southcentral
2020.0,Month_2,allerton,5.86,3.03,-8.1,southcentral
2020.0,Month_3,allerton,64.53,11.49,-0.25,southcentral
2020.0,Month_4,allerton,72.15,15.63,2.06,southcentral
2020.0,Month_5,allerton,111.52,19.52,9.61,southcentral
2020.0,Month_6,allerton,116.08,27.84,16.84,southcentral
2020.0,Month_7,allerton,139.45,29.73,19.09,southcentral
2020.0,Month_8,allerton,18.8,29.31,16.31,southcentral
2020.0,Month_9,allerton,127.0,22.74,10.85,southcentral
2021.0,Month_1,allerton,54.36,0.43,-8.04,southcentral
2021.0,Month_10,allerton,186.44,19.0,8.13,southcentral
2021.0,Month_11,allerton,76.46,10.9,-0.98,southcentral
2021.0,Month_12,allerton,12.7,8.19,-3.85,southcentral
2021.0,Month_2,allerton,17.02,-4.64,-14.42,southcentral
2021.0,Month_3,allerton,76.46,13.06,0.96,southcentral
2021.0,Month_4,allerton,49.28,16.07,3.37,southcentral
2021.0,Month_5,allerton,117.6,20.7,9.71,southcentral
2021.0,Month_6,allerton,110.75,28.35,16.15,southcentral
2021.0,Month_7,allerton,156.21,28.75,18.31,southcentral
2021.0,Month_8,allerton,52.08,29.65,17.96,southcentral
2021.0,Month_9,allerton,55.63,27.2,12.56,southcentral
2022.0,Month_1,allerton,32.53,-2.22,-14.57,southcentral
2022.0,Month_10,allerton,39.12,19.98,3.83,southcentral
2022.0,Month_11,allerton,97.04,10.02,-2.52,southcentral
2022.0,Month_12,allerton,56.14,0.81,-9.18,southcentral
2022.0,Month_2,allerton,9.16,2.94,-11.31,southcentral
2022.0,Month_3,allerton,72.39,10.75,-3.03,southcentral
2022.0,Month_4,allerton,86.12,13.8,1.35,southcentral
2022.0,Month_5,allerton,95.01,21.76,10.99,southcentral
2022.0,Month_6,allerton,145.8,28.22,16.19,southcentral
2022.0,Month_7,allerton,66.8,29.48,18.12,southcentral
2022.0,Month_8,allerton,32.78,29.68,17.38,southcentral
2022.0,Month_9,allerton,75.19,25.82,12.49,southcentral
2023.0,Month_1,allerton,38.61,3.11,-6.22,southcentral
2023.0,Month_10,allerton,69.6,19.35,6.72,southcentral
2023.0,Month_11,allerton,14.74,11.04,-2.44,southcentral
2023.0,Month_12,allerton,66.3,6.85,-1.42,southcentral
2023.0,Month_2,allerton,66.55,5.56,-7.9,southcentral
2023.0,Month_3,allerton,29.98,7.98,-3.19,southcentral
2023.0,Month_4,allerton,32.01,18.03,2.89,southcentral
2023.0,Month_5,allerton,87.12,23.93,10.56,southcentral
2023.0,Month_6,allerton,23.88,28.66,15.1,southcentral
2023.0,Month_7,allerton,93.98,28.83,17.15,southcentral
2023.0,Month_8,allerton,165.1,27.89,17.3,southcentral
2023.0,Month_9,allerton,66.55,26.26,12.57,southcentral
2024.0,Month_1,allerton,65.53,-2.56,-9.77,southcentral
2024.0,Month_10,allerton,57.91,22.97,6.8,southcentral
2024.0,Month_11,allerton,75.7,10.86,0.79,southcentral
2024.0,Month_12,allerton,0.01,1.74,-10.0,southcentral
2024.0,Month_2,allerton,3.81,11.53,-4.12,southcentral
2024.0,Month_3,allerton,48.51,13.04,-0.44,southcentral
2024.0,Month_4,allerton,115.58,17.59,4.63,southcentral
2024.0,Month_5,allerton,265.44,23.78,10.8,southcentral
2024.0,Month_6,allerton,87.13,28.93,16.82,southcentral
2024.0,Month_7,allerton,56.4,28.3,17.15,southcentral
2024.0,Month_8,allerton,91.7,28.32,16.45,southcentral
2024.0,Month_9,allerton,39.88,26.63,12.7,southcentral
2015.0,Month_1,centerville,11.18,1.25,-10.92,southcentral
2015.0,Month_10,centerville,40.13,18.96,5.44,southcentral
2015.0,Month_11,centerville,168.66,13.43,0.91,southcentral
2015.0,Month_12,centerville,125.98,7.11,-1.95,southcentral
2015.0,Month_2,centerville,35.05,-2.2,-14.4,southcentral
2015.0,Month_3,centerville,9.91,11.74,-4.23,southcentral
2015.0,Month_4,centerville,94.49,19.0,3.93,southcentral
2015.0,Month_5,centerville,142.24,22.06,10.04,southcentral
2015.0,Month_6,centerville,268.99,26.88,15.33,southcentral
2015.0,Month_7,centerville,304.04,28.67,17.56,southcentral
2015.0,Month_8,centerville,56.64,27.18,14.54,southcentral
2015.0,Month_9,centerville,152.91,27.18,14.44,southcentral
2016.0,Month_1,centerville,15.75,-0.29,-9.77,southcentral
2016.0,Month_10,centerville,71.63,21.07,8.33,southcentral
2016.0,Month_11,centerville,19.3,15.61,0.69,southcentral
2016.0,Month_12,centerville,28.45,1.4,-8.48,southcentral
2016.0,Month_2,centerville,33.03,4.96,-6.34,southcentral
2016.0,Month_3,centerville,56.9,13.62,0.48,southcentral
2016.0,Month_4,centerville,70.1,17.7,4.65,southcentral
2016.0,Month_5,centerville,66.04,21.61,7.97,southcentral
2016.0,Month_6,centerville,54.86,30.32,16.03,southcentral
2016.0,Month_7,centerville,92.46,29.11,17.43,southcentral
2016.0,Month_8,centerville,195.33,28.7,17.96,southcentral
2016.0,Month_9,centerville,37.34,26.93,14.0,southcentral
2017.0,Month_1,centerville,35.05,1.88,-7.22,southcentral
2017.0,Month_10,centerville,101.35,18.8,6.81,southcentral
2017.0,Month_11,centerville,18.8,10.13,-3.69,southcentral
2017.0,Month_12,centerville,21.08,3.44,-8.67,southcentral
2017.0,Month_2,centerville,5.08,10.43,-4.36,southcentral
2017.0,Month_3,centerville,68.83,11.2,-1.06,southcentral
2017.0,Month_4,centerville,151.38,17.87,4.54,southcentral
2017.0,Month_5,centerville,85.85,22.24,8.0,southcentral
2017.0,Month_6,centerville,119.89,29.03,13.67,southcentral
2017.0,Month_7,centerville,20.07,31.59,18.28,southcentral
2017.0,Month_8,centerville,112.78,28.07,13.49,southcentral
2017.0,Month_9,centerville,56.64,27.45,12.09,southcentral
2018.0,Month_1,centerville,11.43,-0.39,-12.15,southcentral
2018.0,Month_10,centerville,157.99,16.63,4.23,southcentral
2018.0,Month_11,centerville,70.61,4.83,-5.52,southcentral
2018.0,Month_12,centerville,55.88,4.83,-6.74,southcentral
2018.0,Month_2,centerville,42.93,2.52,-10.1,southcentral
2018.0,Month_3,centerville,90.17,8.41,-2.54,southcentral
2018.0,Month_4,centerville,13.72,12.44,-2.58,southcentral
2018.0,Month_5,centerville,87.63,27.69,12.93,southcentral
2018.0,Month_6,centerville,117.09,29.69,16.44,southcentral
2018.0,Month_7,centerville,27.18,31.13,16.49,southcentral
2018.0,Month_8,centerville,105.41,30.97,16.25,southcentral
2018.0,Month_9,centerville,166.37,25.79,13.07,southcentral
2019.0,Month_1,centerville,63.25,-0.13,-10.68,southcentral
2019.0,Month_10,centerville,84.33,15.56,2.87,southcentral
2019.0,Month_11,centerville,20.57,7.06,-5.43,southcentral
2019.0,Month_12,centerville,28.96,6.04,-5.48,southcentral
2019.0,Month_2,centerville,70.36,-0.52,-11.85,southcentral
2019.0,Month_3,centerville,88.65,6.76,-4.7,southcentral
2019.0,Month_4,centerville,65.02,18.0,3.13,southcentral
2019.0,Month_5,centerville,307.09,20.56,8.65,southcentral
2019.0,Month_6,centerville,148.59,27.0,14.03,southcentral
2019.0,Month_7,centerville,116.33,30.22,18.1,southcentral
2019.0,Month_8,centerville,195.83,27.68,15.33,southcentral
2019.0,Month_9,centerville,227.84,27.3,14.92,southcentral
2020.0,Month_1,centerville,59.44,1.09,-8.37,southcentral
2020.0,Month_10,centerville,49.28,15.02,2.26,southcentral
2020.0,Month_11,centerville,85.85,13.68,-1.7,southcentral
2020.0,Month_12,centerville,45.47,4.33,-7.63,southcentral
2020.0,Month_2,centerville,7.88,3.39,-7.94,southcentral
2020.0,Month_3,centerville,85.85,11.94,-0.05,southcentral
2020.0,Month_4,centerville,60.72,15.7,1.31,southcentral
2020.0,Month_5,centerville,152.15,20.23,8.28,southcentral
2020.0,Month_6,centerville,60.2,28.29,15.69,southcentral
2020.0,Month_7,centerville,53.85,30.96,18.17,southcentral
2020.0,Month_8,centerville,10.67,30.61,14.7,southcentral
2020.0,Month_9,centerville,134.87,23.69,10.48,southcentral
2021.0,Month_1,centerville,57.66,0.82,-8.58,southcentral
2021.0,Month_10,centerville,143.77,19.44,7.46,southcentral
2021.0,Month_11,centerville,33.79,11.19,-1.44,southcentral
2021.0,Month_12,centerville,18.8,8.94,-3.8,southcentral
2021.0,Month_2,centerville,20.58,-4.35,-15.34,southcentral
2021.0,Month_3,centerville,72.14,13.01,-0.13,southcentral
2021.0,Month_4,centerville,65.54,16.3,2.72,southcentral
2021.0,Month_5,centerville,120.14,20.8,8.5,southcentral
2021.0,Month_6,centerville,108.97,28.56,14.61,southcentral
2021.0,Month_7,centerville,259.84,28.81,17.24,southcentral
2021.0,Month_8,centerville,127.26,29.25,17.51,southcentral
2021.0,Month_9,centerville,32.26,27.05,12.05,southcentral
2022.0,Month_1,centerville,34.81,-1.95,-14.86,southcentral
2022.0,Month_10,centerville,52.58,19.24,2.35,southcentral
2022.0,Month_11,centerville,111.77,10.52,-2.81,southcentral
2022.0,Month_12,centerville,41.41,1.09,-9.3,southcentral
2022.0,Month_2,centerville,11.69,2.98,-11.11,southcentral
2022.0,Month_3,centerville,86.87,10.68,-3.1,southcentral
2022.0,Month_4,centerville,85.61,14.13,1.02,southcentral
2022.0,Month_5,centerville,83.06,22.6,10.43,southcentral
2022.0,Month_6,centerville,121.92,28.02,15.42,southcentral
2022.0,Month_7,centerville,65.54,29.5,17.85,southcentral
2022.0,Month_8,centerville,30.74,30.5,16.2,southcentral
2022.0,Month_9,centerville,87.89,26.57,12.17,southcentral
2023.0,Month_1,centerville,49.78,2.57,-6.96,southcentral
2023.0,Month_10,centerville,64.77,20.22,6.04,southcentral
2023.0,Month_11,centerville,12.45,11.34,-2.22,southcentral
2023.0,Month_12,centerville,74.42,7.24,-1.54,southcentral
2023.0,Month_2,centerville,62.23,6.45,-8.33,southcentral
2023.0,Month_3,centerville,42.42,8.41,-3.35,southcentral
2023.0,Month_4,centerville,68.33,18.18,1.93,southcentral
2023.0,Month_5,centerville,55.63,24.53,8.42,southcentral
2023.0,Month_6,centerville,39.37,29.23,12.54,southcentral
2023.0,Month_7,centerville,92.71,28.78,15.17,southcentral
2023.0,Month_8,centerville,95.25,28.61,16.72,southcentral
2023.0,Month_9,centerville,62.23,27.8,11.26,southcentral
2024.0,Month_1,centerville,77.72,-2.4,-9.82,southcentral
2024.0,Month_10,centerville,53.6,23.41,4.75,southcentral
2024.0,Month_11,centerville,71.12,12.24,1.0,southcentral
2024.0,Month_12,centerville,0.51,2.99,-9.24,southcentral
2024.0,Month_2,centerville,4.32,11.86,-4.83,southcentral
2024.0,Month_3,centerville,59.44,12.96,-0.81,southcentral
2024.0,Month_4,centerville,177.04,18.51,3.39,southcentral
2024.0,Month_5,centerville,223.27,24.41,10.04,southcentral
2024.0,Month_6,centerville,55.88,29.84,16.53,southcentral
2024.0,Month_7,centerville,176.53,29.25,16.88,southcentral
2024.0,Month_8,centerville,111.0,28.53,15.81,southcentral
2024.0,Month_9,centerville,16.51,26.97,10.38,southcentral
2015.0,Month_1,chariton,2.54,1.41,-11.28,southcentral
2015.0,Month_10,chariton,46.99,18.39,3.75,southcentral
2015.0,Month_11,chariton,110.74,12.65,-0.13,southcentral
2015.0,Month_12,chariton,160.02,6.2,-2.69,southcentral
2015.0,Month_2,chariton,35.06,-3.1,-15.69,southcentral
2015.0,Month_3,chariton,10.67,10.86,-4.89,southcentral
2015.0,Month_4,chariton,86.11,18.19,2.74,southcentral
2015.0,Month_5,chariton,131.57,21.09,9.39,southcentral
2015.0,Month_6,chariton,205.74,26.39,14.56,southcentral
2015.0,Month_7,chariton,263.4,28.3,16.53,southcentral
2015.0,Month_8,chariton,75.69,26.83,14.35,southcentral
2015.0,Month_9,chariton,105.16,26.93,13.74,southcentral
2016.0,Month_1,chariton,15.75,-1.36,-11.18,southcentral
2016.0,Month_10,chariton,33.02,20.11,6.85,southcentral
2016.0,Month_11,chariton,24.38,14.98,-0.63,southcentral
2016.0,Month_12,chariton,30.99,0.25,-9.31,southcentral
2016.0,Month_2,chariton,88.39,3.62,-7.28,southcentral
2016.0,Month_3,chariton,33.02,12.58,-0.79,southcentral
2016.0,Month_4,chariton,103.63,16.8,2.93,southcentral
2016.0,Month_5,chariton,91.7,21.43,7.65,southcentral
2016.0,Month_6,chariton,44.2,29.89,15.48,southcentral
2016.0,Month_7,chariton,168.15,27.97,16.65,southcentral
2016.0,Month_8,chariton,106.43,27.8,16.57,southcentral
2016.0,Month_9,chariton,89.41,26.41,13.35,southcentral
2017.0,Month_1,chariton,46.49,0.86,-7.28,southcentral
2017.0,Month_10,chariton,153.42,18.63,6.59,southcentral
2017.0,Month_11,chariton,9.91,9.35,-4.57,southcentral
2017.0,Month_12,chariton,7.37,2.61,-9.83,southcentral
2017.0,Month_2,chariton,6.86,9.71,-5.99,southcentral
2017.0,Month_3,chariton,72.65,10.13,-2.39,southcentral
2017.0,Month_4,chariton,199.39,17.06,4.19,southcentral
2017.0,Month_5,chariton,121.41,21.51,7.29,southcentral
2017.0,Month_6,chariton,72.9,28.58,12.55,southcentral
2017.0,Month_7,chariton,7.62,31.52,17.09,southcentral
2017.0,Month_8,chariton,122.18,27.72,11.98,southcentral
2017.0,Month_9,chariton,152.15,26.67,11.57,southcentral
2018.0,Month_1,chariton,30.23,-1.0,-13.1,southcentral
2018.0,Month_10,chariton,190.75,16.0,3.15,southcentral
2018.0,Month_11,chariton,82.55,4.33,-6.53,southcentral
2018.0,Month_12,chariton,56.64,3.91,-8.21,southcentral
2018.0,Month_2,chariton,32.51,0.84,-11.3,southcentral
2018.0,Month_3,chariton,47.5,8.21,-3.05,southcentral
2018.0,Month_4,chariton,22.61,12.24,-2.11,southcentral
2018.0,Month_5,chariton,133.6,26.59,12.85,southcentral
2018.0,Month_6,chariton,104.39,29.16,16.93,southcentral
2018.0,Month_7,chariton,31.24,29.94,15.41,southcentral
2018.0,Month_8,chariton,152.4,30.05,15.63,southcentral
2018.0,Month_9,chariton,171.2,24.54,12.82,southcentral
2019.0,Month_1,chariton,65.29,-0.67,-11.67,southcentral
2019.0,Month_10,chariton,80.26,15.34,2.36,southcentral
2019.0,Month_11,chariton,34.54,6.92,-5.91,southcentral
2019.0,Month_12,chariton,24.89,5.09,-6.98,southcentral
2019.0,Month_2,chariton,61.21,-2.92,-14.11,southcentral
2019.0,Month_3,chariton,68.07,5.73,-5.29,southcentral
2019.0,Month_4,chariton,66.55,17.26,2.2,southcentral
2019.0,Month_5,chariton,256.03,19.8,7.65,southcentral
2019.0,Month_6,chariton,65.79,26.51,14.38,southcentral
2019.0,Month_7,chariton,86.87,29.94,17.44,southcentral
2019.0,Month_8,chariton,171.96,27.44,14.53,southcentral
2019.0,Month_9,chariton,123.95,26.39,14.57,southcentral
2020.0,Month_1,chariton,50.55,0.41,-9.03,southcentral
2020.0,Month_10,chariton,59.18,15.67,1.06,southcentral
2020.0,Month_11,chariton,78.23,13.41,-1.15,southcentral
2020.0,Month_12,chariton,38.61,4.37,-8.63,southcentral
2020.0,Month_2,chariton,5.35,2.6,-9.07,southcentral
2020.0,Month_3,chariton,66.56,11.69,-1.0,southcentral
2020.0,Month_4,chariton,64.01,15.22,1.69,southcentral
2020.0,Month_5,chariton,131.83,19.59,8.69,southcentral
2020.0,Month_6,chariton,138.94,27.83,16.5,southcentral
2020.0,Month_7,chariton,93.73,29.64,18.07,southcentral
2020.0,Month_8,chariton,34.29,28.93,14.54,southcentral
2020.0,Month_9,chariton,93.98,22.74,9.33,southcentral
2021.0,Month_1,chariton,41.15,0.48,-9.8,southcentral
2021.0,Month_10,chariton,179.07,18.73,6.95,southcentral
2021.0,Month_11,chariton,49.79,10.8,-1.69,southcentral
2021.0,Month_12,chariton,21.6,7.96,-4.91,southcentral
2021.0,Month_2,chariton,19.05,-5.38,-15.6,southcentral
2021.0,Month_3,chariton,79.76,12.4,0.32,southcentral
2021.0,Month_4,chariton,26.67,15.67,2.81,southcentral
2021.0,Month_5,chariton,109.48,20.69,9.29,southcentral
2021.0,Month_6,chariton,167.9,28.65,15.09,southcentral
2021.0,Month_7,chariton,295.4,28.37,16.99,southcentral
2021.0,Month_8,chariton,49.03,28.96,16.74,southcentral
2021.0,Month_9,chariton,23.88,27.07,12.17,southcentral
2022.0,Month_1,chariton,35.06,-2.54,-15.66,southcentral
2022.0,Month_10,chariton,33.78,19.0,1.77,southcentral
2022.0,Month_11,chariton,104.4,9.83,-3.07,southcentral
2022.0,Month_12,chariton,51.57,0.44,-10.17,southcentral
2022.0,Month_2,chariton,4.84,2.44,-11.65,southcentral
2022.0,Month_3,chariton,100.08,9.71,-3.26,southcentral
2022.0,Month_4,chariton,88.4,13.31,0.54,southcentral
2022.0,Month_5,chariton,79.51,21.97,10.61,southcentral
2022.0,Month_6,chariton,85.35,28.46,15.17,southcentral
2022.0,Month_7,chariton,56.65,30.05,17.63,southcentral
2022.0,Month_8,chariton,51.82,29.9,16.65,southcentral
2022.0,Month_9,chariton,128.78,25.98,11.8,southcentral
2023.0,Month_1,chariton,34.05,1.81,-7.33,southcentral
2023.0,Month_10,chariton,60.97,18.91,5.25,southcentral
2023.0,Month_11,chariton,13.72,10.75,-3.51,southcentral
2023.0,Month_12,chariton,54.11,6.85,-2.03,southcentral
2023.0,Month_2,chariton,61.22,5.23,-8.77,southcentral
2023.0,Month_3,chariton,49.79,7.47,-3.55,southcentral
2023.0,Month_4,chariton,30.99,17.96,1.52,southcentral
2023.0,Month_5,chariton,45.97,24.57,8.44,southcentral
2023.0,Month_6,chariton,57.92,29.0,13.06,southcentral
2023.0,Month_7,chariton,56.13,29.16,15.52,southcentral
2023.0,Month_8,chariton,58.17,28.96,16.8,southcentral
2023.0,Month_9,chariton,62.75,26.98,12.0,southcentral
2024.0,Month_1,chariton,60.71,-2.6,-10.18,southcentral
2024.0,Month_10,chariton,66.55,22.54,4.48,southcentral
2024.0,Month_11,chariton,81.54,10.48,0.35,southcentral
2024.0,Month_12,chariton,0.0,2.71,-9.72,southcentral
2024.0,Month_2,chariton,2.54,11.13,-5.21,southcentral
2024.0,Month_3,chariton,52.33,12.53,-1.29,southcentral
2024.0,Month_4,chariton,108.97,17.24,3.56,southcentral
2024.0,Month_5,chariton,219.71,23.54,9.57,southcentral
2024.0,Month_6,chariton,117.36,28.83,15.46,southcentral
2024.0,Month_7,chariton,77.22,28.26,16.36,southcentral
2024.0,Month_8,chariton,74.18,27.83,15.77,southcentral
2024.0,Month_9,chariton,26.67,26.35,9.46,southcentral
2015.0,Month_1,des moines area,34.31,2.11,-8.35,southcentral
2015.0,Month_10,des moines area,35.82,18.91,8.17,southcentral
2015.0,Month_11,des moines area,85.35,12.69,2.54,southcentral
2015.0,Month_12,des moines area,138.19,6.08,-1.42,southcentral
2015.0,Month_2,des moines area,17.05,-2.7,-13.02,southcentral
2015.0,Month_3,des moines area,12.46,12.81,-0.59,southcentral
2015.0,Month_4,des moines area,63.76,18.98,6.67,southcentral
2015.0,Month_5,des moines area,110.0,22.58,12.8,southcentral
2015.0,Month_6,des moines area,213.38,27.72,17.96,southcentral
2015.0,Month_7,des moines area,182.13,29.39,19.64,southcentral
2015.0,Month_8,des moines area,107.96,27.66,17.74,southcentral
2015.0,Month_9,des moines area,133.36,27.64,16.8,southcentral
2016.0,Month_1,des moines area,17.3,-0.37,-8.67,southcentral
2016.0,Month_10,des moines area,23.13,20.98,9.67,southcentral
2016.0,Month_11,des moines area,35.07,15.15,3.63,southcentral
2016.0,Month_12,des moines area,35.83,1.77,-6.94,southcentral
2016.0,Month_2,des moines area,27.7,4.31,-4.27,southcentral
2016.0,Month_3,des moines area,50.31,13.57,2.81,southcentral
2016.0,Month_4,des moines area,85.61,17.81,6.81,southcentral
2016.0,Month_5,des moines area,104.66,22.87,11.63,southcentral
2016.0,Month_6,des moines area,37.34,31.15,19.14,southcentral
2016.0,Month_7,des moines area,177.31,29.72,20.04,southcentral
2016.0,Month_8,des moines area,143.27,29.31,19.77,southcentral
2016.0,Month_9,des moines area,139.71,27.11,16.63,southcentral
2017.0,Month_1,des moines area,44.23,1.11,-5.7,southcentral
2017.0,Month_10,des moines area,114.32,18.24,8.08,southcentral
2017.0,Month_11,des moines area,6.36,10.11,-0.85,southcentral
2017.0,Month_12,des moines area,10.69,1.81,-7.6,southcentral
2017.0,Month_2,des moines area,19.57,10.24,-2.2,southcentral
2017.0,Month_3,des moines area,88.15,10.18,0.5,southcentral
2017.0,Month_4,des moines area,105.68,18.31,7.63,southcentral
2017.0,Month_5,des moines area,122.69,23.23,11.13,southcentral
